name,url,specialties
Tudor Room,https://guide.michelin.com/gb/en/surrey/egham/restaurant/tudor-room,"['Turbot with watermelon, tomato, coriander and hot & sour Thai broth', 'Fallow deer, celeriac, pine, ragu tartlet and pickled lingonberries', 'Chocolate crémeux with Blue Mountain coffee and yoghurt sorbet']"
The Glasshouse,https://guide.michelin.com/gb/en/greater-london/kew/restaurant/the-glasshouse,"['Roast and shaved cauliflower with cashew milk, truffle and soused oyster mushrooms', 'Roast cod with chorizo, courgettes, coco beans, chill and garlic', 'Baked Alaska, passion fruit, mango and lime']"
La Trompette,https://guide.michelin.com/gb/en/greater-london/chiswick/restaurant/la-trompette,"['Chargrilled squid with harissa, sour cream, courgette and fennel', 'Suckling pig, creamed polenta, fennel, grapes and sage', 'Apple crumble soufflé with buttermilk ice cream']"
Tim Allen's Flitch of Bacon,https://guide.michelin.com/gb/en/essex/little-dunmow/restaurant/tim-allen-s-flitch-of-bacon,
River Café,https://guide.michelin.com/gb/en/greater-london/hammersmith/restaurant/river-cafe,"['Chargrilled squid with fresh chilli and rocket', 'Wood-roasted turbot on the bone', 'Chocolate Nemesis']"
Kitchen W8,https://guide.michelin.com/gb/en/greater-london/kensington/restaurant/kitchen-w8,"['Grilled Cornish mackerel, smoked eel, sweet mustard and leek', 'Haunch of venison with cracked wheat, fig, beetroot and green peppercorns', 'Dark chocolate and peanut crémeux with salted caramel and lime']"
Trishna,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/trishna,"['Aloo Tokri Chat', 'Tandoori Lamb Chops', 'Chocolate mousse chikki']"
Roganic,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/roganic,
Locanda Locatelli,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/locanda-locatelli,"['Chargrilled squid, rocket, garlic and chilli', 'Scottish rib-eye steak, smoked aubergine and red onion', 'Banana and chocolate fritters with Locanda Locatelli tea ice cream']"
Texture,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/texture,
Portland,https://guide.michelin.com/gb/en/greater-london/regent-s-park/restaurant/portland,"['Squid ink linguine, cockles and trout roe', 'Fallow deer, celeriac, trompettes and damson', 'Chocolate, milk, hazelnut']"
Harwood Arms,https://guide.michelin.com/gb/en/greater-london/fulham/restaurant/harwood-arms,"['Venison tartare', 'Fallow Prickett Wellington', 'Blackcurrant and apple oat crumble pie']"
Pied à Terre,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/pied-a-terre,"['Smoked quail with celeriac, truffle and hazelnuts', 'Dover sole à la barigoule', 'Kumquat soufflé with vanilla ice cream']"
The Ninth,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/the-ninth,"['Salted beef cheek with bone marrow and oxtail consommé', 'Chargrilled sea bream with lemon confit and white miso', 'Pain perdu with vanilla ice cream']"
Kai,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/kai123638,"['Cold lai mien noodle with enoki mushrooms', 'Roasted Chilean sea bass with Chinkiang vinegar syrup', 'Durian and vanilla soufflé']"
Pollen Street Social,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/pollen-street-social,"['Porthilly oyster, smoked crapaudine beetroot and Oscietra caviar', 'Lake District rack of lamb and neck with wild celery', 'Dark chocolate and sesame praline mousse with textures of chocolate']"
Hakkasan Mayfair,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hakkasan-mayfair,"['Browned butter black bean scallop', ""Hakkasan signature Peking duck's'"", 'Strawberry and hibiscus garden']"
The Square,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-square69391,
Alyn Williams at The Westbury,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alyn-williams-at-the-westbury,
Benares,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/benares,"['Hand-dived Scottish scallop, coconut curry and Malabar paratha', 'Garam masala spiced fillet of muntjac, plantain chips and buttered pao', 'Bhapa doi, raspberry and passion fruit']"
Hakkasan Hanway Place,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/hakkasan-hanway-place,"['Smoked beef ribs with jasmine tea', 'Spicy prawn with lily bulb and almond', 'Jivara bomb']"
Social Eating House,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/social-eating-house,
Galvin at Windows,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/galvin-at-windows,
Murano,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/murano,"['Carnaroli risotto, squash, sage and prosciutto', 'Loin of venison with smoked beetroot and pickled blackberries', 'Caramelised Amalfi lemon tart']"
Marcus,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/marcus,"['Roast Orkney scallop with chestnut, bacon and celeriac', 'Herdwick lamb with Jerusalem artichoke and preserved Melfort Farm beetroot', 'Gâteau Opéra, peanut butter and plum']"
Sabor,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sabor,"['Tortilla Gallega', 'Wood oven-roasted suckling pig', 'Cuajada de turrón, oloroso cream']"
Clock House,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house,"['Spelt and beer with onion and smoked cheddar', 'Duck with cobnuts, damson and elderflower', 'Blackberry, liquorice and wood sorrel']"
Yauatcha Soho,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho,
Céleste,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/celeste,"['Crispy organic egg with kadaif strands and wild mushrooms', 'Lobster ravioli with shellfish velouté', 'Millefeuille with pecan nuts, milk chocolate and salted caramel ice cream']"
Gymkhana,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/gymkhana,"['Duck egg burji with lobster', 'Wild muntjac biryani', 'Saffron falooda']"
Amaya,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/amaya,"['Black pepper chicken tikka', 'Chilli and lime lamb chops', 'Chocolate rasmalai']"
Pétrus,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/petrus284688,"['Isle of Skye scallop with coastal herbs, lemon and olive oil sabayon', 'Devonshire duck, bitter orange, fennel and Assam pepper', '‘After Eight’']"
Veeraswamy,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/veeraswamy,"['Tandoori wild tiger prawns with coriander and mint', 'Roast duck vindaloo', 'Caramelised banana kulfi']"
Barrafina,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina,"['Prawn fritura', 'Turbot with salsa verde', 'Santiago tart']"
Hide,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hide,"['Glazed chestnuts with muscovado and fennel pollen', 'Squab pigeon with beetroot, savoury pistachio praline, pickled rose petals and summer berries', 'Meadowsweet milk veil, quince, bee pollen and this morning’s ricotta']"
Ritz Restaurant,https://guide.michelin.com/gb/en/greater-london/westminster/restaurant/ritz-restaurant,"['Langoustine à la nage with bronze fennel', 'Yorkshire grouse, juniper, blackberry and walnut', 'Ritz chocolate soufflé, vanilla Chantilly']"
Elystan Street,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/elystan-street,"['Hand-cut strozzapreti with black truffles, chicken stock, parmesan and butter', 'Haunch of venison with tarte fine of celeriac and quince', 'Caramelised lemon tart with yoghurt ice cream']"
Seven Park Place,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/seven-park-place,"['Hand-dived scallops with celeriac & apple purée and roast celeriac emulsion', 'Breast of duck with blackcurrants and beetroot', 'Poached plums with Shropshire honey ice cream']"
Ikoyi,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/ikoyi,"['Plantain caramelised in kombu and ginger', 'Hereford beef, peppercorn sauce and grilled shishito peppers', 'Cep ice cream with coffee oil']"
Aquavit,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082,
Five Fields,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/five-fields,"['Scallop with seaweed and turnip', 'Fallow deer, pumpkin and maitake', 'Honey, milk and marzipan']"
Dining Room at The Goring,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/dining-room-at-the-goring,"['Eggs Drumkilbo with lobster, caviar and Granny Smith apple', 'Red Horn beef Wellington for two, king oyster mushrooms and braised short rib', 'Milk and dark chocolate marquis, salted caramel and vanilla ice cream']"
St John,https://guide.michelin.com/gb/en/greater-london/clerkenwell/restaurant/st-john,"['Roast bone marrow and parsley salad', 'Roast wigeon, sour cabbage, bacon and prune', 'Eccles cake with Lancashire cheese']"
Quilon,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/quilon,"['Cauliflower chilli fry with yoghurt and curry leaves', 'Lobster with butter, pepper and garlic', 'Chocolate ganache, coconut cream and raspberry sorbet']"
Club Gascon,https://guide.michelin.com/gb/en/greater-london/london/restaurant/club-gascon,"['Roast duck liver, ‘flambadou’ with crackling, oyster sorbet and yuzu', 'Glazed halibut with beetroot dashi, grapes and verjus', 'Sweet wild mushroom delicacy with cep ice cream, hay and pine']"
A. Wong,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong,"['Chilled ‘smacked’ cucumber with trout roe, chilli and garlic vinegar', 'Dong Po braised suckling pig with purple rice and pickled ginger', 'Coconut water ice with bird’s nest, macerated mulberries and yoghurt']"
The Clove Club,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/the-clove-club,"['Hot-smoked Wiltshire trout with almond milk, prune kernel oil and caviar', 'Pheasant consommé with 100 year old Madeira', 'Amalfi lemonade with white Kampot pepper ice cream']"
Leroy,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/leroy,"['Salad of chicory with walnut dressing and Ossau-Iraty', 'Challans duck, celeriac, sautéed wild mushrooms, chestnuts and hispi cabbage', 'Blackberry, grape and almond tart']"
Angler,https://guide.michelin.com/gb/en/greater-london/finsbury/restaurant/angler392235,"['Tartare of Cornish mackerel with oyster cream, green apple and shiso', 'Newlyn cod with new season ceps, Cornish squid and caramelised parsley root', 'Greek yoghurt, 1000 flower honey, banana and hazelnuts']"
Brat,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat,"['Young leeks with fresh cheese', 'Grilled whole turbot', 'Burnt cheesecake']"
Lyle's,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/lyle-s,"['Grilled dried mackerel with preserved gooseberries', 'Ryeland mutton chop, coco beans and fennel', 'Chocolate mousse with sourdough ice cream']"
Galvin La Chapelle,https://guide.michelin.com/gb/en/greater-london/spitalfields/restaurant/galvin-la-chapelle,"['Lasagne of Dorset crab with beurre Nantais and pea shoots', 'Tagine of Bresse pigeon, couscous, confit lemon and harissa sauce', 'Tarte Tatin with Normandy crème fraîche']"
City Social,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/city-social,"['Hamachi ceviche, langoustine tartare, avocado, radish and kalamansi', 'Sea bass with Jerusalem artichoke, chicken oyster, Savoy cabbage and truffle', 'Banana soufflé with rum and raisin ice cream']"
La Dame de Pic,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/la-dame-de-pic,"['Berlingots', 'Sea bass caviar, “The way my father loved”, champagne', 'The white millefeuille']"
Story,https://guide.michelin.com/gb/en/greater-london/bermondsey/restaurant/story,"[""Bread and 'dripping'"", 'Venison, yeasted cauliflower and juniper', 'Almond and dill']"
Trinity,https://guide.michelin.com/gb/en/greater-london/clapham-common/restaurant/trinity,"[""Crispy pig's trotters with sauce gribiche and crackling"", 'Anjou pigeon with beetroot', 'Apple tarte Tatin with prune and Armagnac ice cream']"
Chez Bruce,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce,"['Hand-rolled cavatelli with braised duck', 'Roast pork with ham hock, stuffed mushroom and crushed squash', 'Prune, almond and Armagnac tart']"
Sorrel,https://guide.michelin.com/gb/en/surrey/dorking/restaurant/sorrel545459,"['Pork belly, ponzu, swede, crushed apple and langoustine', 'Partridge with parsley root, cocoa and coq au vin sauce', 'Grapefruit, coffee, coconut and passion fruit']"
Restaurant Tristan,https://guide.michelin.com/gb/en/west-sussex/horsham/restaurant/restaurant-tristan,"['Rabbit and leek millefeuille', 'Moroccan-spiced partridge with smoked aubergine, saffron-braised celeriac and greengage chutney', 'English strawberry parfait with burnt toast ice cream and brown butter shortbread']"
Gravetye Manor,https://guide.michelin.com/gb/en/west-sussex/gravetye/restaurant/gravetye-manor,"['Gravetye garden salad with confit yolk, vegetables and flowers', 'Newhaven sea bass with penny bun, cauliflower and whelk & chicken sauce', 'Raspberry soufflé with fennel ice cream']"
The Sportsman,https://guide.michelin.com/gb/en/kent/seasalter/restaurant/the-sportsman,"['Mushroom and artichoke tart', 'Turbot braised in vin jaune with smoked pork', 'Dark chocolate and salted caramel tart with raw crème fraîche']"
West House,https://guide.michelin.com/gb/en/kent/biddenden/restaurant/west-house,
Fordwich Arms,https://guide.michelin.com/gb/en/kent/fordwich/restaurant/fordwich-arms,"['Duck liver parfait, Sauternes jelly and warm doughnuts', 'South coast turbot with pumpkin, cabbage and smoked bacon', ""Fordwich Arms' Snickers bar""]"
Samphire,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/samphire392987,
Bohemia,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia,"['Local white crab with tomato pressing and whole grain mustard sorbet', 'Dry-aged Jersey Angus sirloin and braised short rib of beef with sourdough ‘sarnie’, onion and yeast textures', 'Ivoire chocolate, pistachio and raspberry']"
